aqs id,Date_local,latitude_x,longitude_x,Avg temp Centrigrade,sunshine minutes,pm2.5_conc
06-059-0007,3/16/2018,33.83062,-117.93845,13.5,,3.6375
06-059-0007,3/17/2018,33.83062,-117.93845,13.7,,1.991667
06-059-0007,3/18/2018,33.83062,-117.93845,13,,5.0875
06-059-0007,3/19/2018,33.83062,-117.93845,16.7,,7.720833
06-059-0007,3/20/2018,33.83062,-117.93845,17.5,,12.383333
06-059-0007,3/21/2018,33.83062,-117.93845,17.5,,9.125
06-059-0007,3/22/2018,33.83062,-117.93845,16.9,,10.366667
06-059-0007,3/23/2018,33.83062,-117.93845,16.7,,4.5125
06-059-0007,3/24/2018,33.83062,-117.93845,14.7,,6.745833
06-059-0007,3/25/2018,33.83062,-117.93845,14.4,,4.016667
06-059-0007,3/26/2018,33.83062,-117.93845,14.8,,6.091667
06-059-0007,3/27/2018,33.83062,-117.93845,16.8,,6.025
06-059-0007,3/28/2018,33.83062,-117.93845,17.2,,9.104167
06-059-0007,3/29/2018,33.83062,-117.93845,17.5,,13.691667
06-059-0007,3/30/2018,33.83062,-117.93845,17.8,,22.266667
06-059-0007,3/31/2018,33.83062,-117.93845,16.5,,20.9875
06-059-0007,4/1/2018,33.83062,-117.93845,15.7,,11.975
06-059-0007,4/2/2018,33.83062,-117.93845,16.8,,8.670833
06-059-0007,4/3/2018,33.83062,-117.93845,17.5,,13.595833
06-059-0007,4/4/2018,33.83062,-117.93845,15.6,,19.429167
06-059-0007,4/5/2018,33.83062,-117.93845,16.3,,18.066667
06-059-0007,4/6/2018,33.83062,-117.93845,17.1,,11.2375
06-059-0007,4/7/2018,33.83062,-117.93845,17.9,,8.133333
06-059-0007,4/8/2018,33.83062,-117.93845,19,,11.675
06-059-0007,4/9/2018,33.83062,-117.93845,23.1,,17.5125
06-059-0007,4/10/2018,33.83062,-117.93845,22.8,,17.479167
06-059-0007,4/11/2018,33.83062,-117.93845,19.4,,12.9
06-059-0007,4/12/2018,33.83062,-117.93845,17.8,,8.495833
06-059-0007,4/13/2018,33.83062,-117.93845,18.9,,8.291667
06-059-0007,4/14/2018,33.83062,-117.93845,21.4,,11.933333
06-059-0007,4/15/2018,33.83062,-117.93845,18.3,,12.441667
06-059-0007,4/16/2018,33.83062,-117.93845,15.7,,6.791667
06-059-0007,4/17/2018,33.83062,-117.93845,15.5,,4.804167
06-059-0007,4/18/2018,33.83062,-117.93845,16.5,,7.586364
06-059-0007,4/19/2018,33.83062,-117.93845,14.3,,5.233333
06-059-0007,4/20/2018,33.83062,-117.93845,17,,11.195833
06-059-0007,4/21/2018,33.83062,-117.93845,20.4,,15.866667
06-059-0007,4/22/2018,33.83062,-117.93845,20.2,,15.245833
06-059-0007,4/23/2018,33.83062,-117.93845,18.3,,16.720833
06-059-0007,4/24/2018,33.83062,-117.93845,17,,16.354167
06-059-0007,4/25/2018,33.83062,-117.93845,17.9,,17.516667
06-059-0007,4/26/2018,33.83062,-117.93845,16.8,,16.933333
06-059-0007,4/27/2018,33.83062,-117.93845,17,,15.05
06-059-0007,4/28/2018,33.83062,-117.93845,17.3,,13.341667
06-059-0007,4/29/2018,33.83062,-117.93845,17.4,,10.283333
06-059-0007,4/30/2018,33.83062,-117.93845,16.4,,9.554167
06-059-0007,5/1/2018,33.83062,-117.93845,14.8,,9.770833
06-059-0007,5/2/2018,33.83062,-117.93845,14.8,,7.509091
06-059-0007,5/3/2018,33.83062,-117.93845,17.3,,10.425
06-059-0007,5/4/2018,33.83062,-117.93845,22.3,,10.866667
06-059-0007,5/5/2018,33.83062,-117.93845,23.4,,14.083333
06-059-0007,5/6/2018,33.83062,-117.93845,21,,12.358333
06-059-0007,5/7/2018,33.83062,-117.93845,18.7,,8.720833
06-059-0007,5/8/2018,33.83062,-117.93845,19,,10.4125
06-059-0007,5/9/2018,33.83062,-117.93845,19.7,,10.55
06-059-0007,5/10/2018,33.83062,-117.93845,19.2,,9.545833
06-059-0007,5/11/2018,33.83062,-117.93845,17.1,,7.1875
06-059-0007,5/12/2018,33.83062,-117.93845,16.9,,2.883333
06-059-0007,5/13/2018,33.83062,-117.93845,17.9,,4.554167
06-059-0007,5/14/2018,33.83062,-117.93845,18,,7.45
06-059-0007,5/15/2018,33.83062,-117.93845,17.7,,4.883333
06-059-0007,5/16/2018,33.83062,-117.93845,18.4,,4.2125
06-059-0007,5/17/2018,33.83062,-117.93845,18.1,,4.670833
06-059-0007,5/18/2018,33.83062,-117.93845,18.2,,5.6375
06-059-0007,5/19/2018,33.83062,-117.93845,18.1,,5.658333
06-059-0007,5/20/2018,33.83062,-117.93845,18.5,,7.295833
06-059-0007,5/21/2018,33.83062,-117.93845,17.3,,5.766667
06-059-0007,5/22/2018,33.83062,-117.93845,18.2,,4.866667
06-059-0007,5/23/2018,33.83062,-117.93845,18.5,,6.575
06-059-0007,5/24/2018,33.83062,-117.93845,17.5,,4.185714
06-059-0007,5/25/2018,33.83062,-117.93845,18.7,,2.291667
06-059-0007,5/26/2018,33.83062,-117.93845,18.4,,2.575
06-059-0007,5/27/2018,33.83062,-117.93845,18.9,,6.791667
06-059-0007,5/28/2018,33.83062,-117.93845,19.6,,10.708333
06-059-0007,5/29/2018,33.83062,-117.93845,18.9,,7.458333
06-059-0007,5/30/2018,33.83062,-117.93845,18.3,,3.283333
06-059-0007,5/31/2018,33.83062,-117.93845,19.6,,3.775
06-059-0007,6/1/2018,33.83062,-117.93845,20,,8.691667
06-059-0007,6/2/2018,33.83062,-117.93845,21.6,,11.45
06-059-0007,6/3/2018,33.83062,-117.93845,21.7,,12.208333
06-059-0007,6/4/2018,33.83062,-117.93845,19.7,,11.104167
06-059-0007,6/5/2018,33.83062,-117.93845,19,,8.883333
06-059-0007,6/6/2018,33.83062,-117.93845,19.9,,10.175
06-059-0007,6/7/2018,33.83062,-117.93845,20.7,,9.491667
06-059-0007,6/8/2018,33.83062,-117.93845,22.5,,12.054167
06-059-0007,6/9/2018,33.83062,-117.93845,22,,11.756522
06-059-0007,6/10/2018,33.83062,-117.93845,22.2,,12.575
06-059-0007,6/11/2018,33.83062,-117.93845,22.9,,13.170833
06-059-0007,6/12/2018,33.83062,-117.93845,22.1,,11.695833
06-059-0007,6/13/2018,33.83062,-117.93845,22.1,,12.391667
06-059-0007,6/14/2018,33.83062,-117.93845,22.5,,12.4
06-059-0007,6/15/2018,33.83062,-117.93845,21.8,,11.629167
06-059-0007,6/16/2018,33.83062,-117.93845,19.2,,5.508333
06-059-0007,6/17/2018,33.83062,-117.93845,19.1,,3
06-059-0007,6/18/2018,33.83062,-117.93845,20,,6.875
06-059-0007,6/19/2018,33.83062,-117.93845,20.2,,11.736842
06-059-0007,6/20/2018,33.83062,-117.93845,20.4,,12.345833
06-059-0007,6/21/2018,33.83062,-117.93845,21,,13.375
06-059-0007,6/22/2018,33.83062,-117.93845,22.3,,13.258333
06-059-0007,6/23/2018,33.83062,-117.93845,19.6,,9.7625
06-059-0007,6/24/2018,33.83062,-117.93845,20.2,,9.308333
06-059-0007,6/25/2018,33.83062,-117.93845,21.6,,10.133333
06-059-0007,6/26/2018,33.83062,-117.93845,22.2,,11.116667
06-059-0007,6/27/2018,33.83062,-117.93845,22.2,,11.1375
06-059-0007,6/28/2018,33.83062,-117.93845,20.8,,11.008333
06-059-0007,6/29/2018,33.83062,-117.93845,20.8,,9.6875
06-059-0007,6/30/2018,33.83062,-117.93845,21.1,,6.595833
06-059-0007,7/1/2018,33.83062,-117.93845,21.7,,4.958333
06-059-0007,7/2/2018,33.83062,-117.93845,22.4,,8.604167
06-059-0007,7/3/2018,33.83062,-117.93845,21.9,,6.9875
06-059-0007,7/4/2018,33.83062,-117.93845,22.9,,40.325
06-059-0007,7/5/2018,33.83062,-117.93845,25.8,,41.179167
06-059-0007,7/6/2018,33.83062,-117.93845,32.3,,14.2375
06-059-0007,7/7/2018,33.83062,-117.93845,29.3,,17.3625
06-059-0007,7/8/2018,33.83062,-117.93845,28.9,,15.770833
06-059-0007,7/9/2018,33.83062,-117.93845,27.4,,14.95
06-059-0007,7/11/2018,33.83062,-117.93845,25.8,,11.695833
06-059-0007,7/13/2018,33.83062,-117.93845,25.9,,9.991667
06-059-0007,7/14/2018,33.83062,-117.93845,25.9,,9.85
06-059-0007,7/15/2018,33.83062,-117.93845,24.5,,7.2
06-059-0007,7/16/2018,33.83062,-117.93845,24.6,,9.366667
06-059-0007,7/17/2018,33.83062,-117.93845,24.2,,9.204167
06-059-0007,7/18/2018,33.83062,-117.93845,24,,8.525
06-059-0007,7/19/2018,33.83062,-117.93845,24.8,,10.0375
06-059-0007,7/20/2018,33.83062,-117.93845,24.5,,6.445833
06-059-0007,7/21/2018,33.83062,-117.93845,25.2,,5.791667
06-059-0007,7/22/2018,33.83062,-117.93845,26.4,,6.225
06-059-0007,7/23/2018,33.83062,-117.93845,27.5,,10.608333
06-059-0007,7/24/2018,33.83062,-117.93845,27.2,,15.214286
06-059-0007,7/25/2018,33.83062,-117.93845,25.8,,16.254167
06-059-0007,7/26/2018,33.83062,-117.93845,24.7,,15.954167
06-059-0007,7/27/2018,33.83062,-117.93845,25.8,,17.495833
06-059-0007,7/28/2018,33.83062,-117.93845,24.5,,12.3625
06-059-0007,7/29/2018,33.83062,-117.93845,26.3,,11.2
06-059-0007,7/30/2018,33.83062,-117.93845,28,,9.054167
06-059-0007,7/31/2018,33.83062,-117.93845,27.6,,8.170833
06-059-0007,8/1/2018,33.83062,-117.93845,28,,10.908333
06-059-0007,8/2/2018,33.83062,-117.93845,26.6,,10.516667
06-059-0007,8/3/2018,33.83062,-117.93845,26.6,,11.941667
06-059-0007,8/4/2018,33.83062,-117.93845,25.7,,10.666667
06-059-0007,8/5/2018,33.83062,-117.93845,26.2,,12.2625
06-059-0007,8/6/2018,33.83062,-117.93845,27.9,,13.758333
06-059-0007,8/7/2018,33.83062,-117.93845,24.8,,12.891667
06-059-0007,8/8/2018,33.83062,-117.93845,28.3,,10.958333
06-059-0007,8/9/2018,33.83062,-117.93845,28.7,,13.991667
06-059-0007,8/10/2018,33.83062,-117.93845,28.6,,9.7875
06-059-0007,8/11/2018,33.83062,-117.93845,27.7,,9.408333
06-059-0007,8/12/2018,33.83062,-117.93845,25.7,,9.229167
06-059-0007,8/13/2018,33.83062,-117.93845,25,,8.879167
06-059-0007,8/14/2018,33.83062,-117.93845,24.8,,8.4
06-059-0007,8/15/2018,33.83062,-117.93845,24.6,,8.641667
06-059-0007,8/16/2018,33.83062,-117.93845,25.1,,12.479167
06-059-0007,8/17/2018,33.83062,-117.93845,26,,15.0375
06-059-0007,8/18/2018,33.83062,-117.93845,25,,15.495833
06-059-0007,8/19/2018,33.83062,-117.93845,25,,16.741667
06-059-0007,8/20/2018,33.83062,-117.93845,24.5,,17.545833
06-059-0007,8/21/2018,33.83062,-117.93845,24.9,,18.508333
06-059-0007,8/22/2018,33.83062,-117.93845,25.3,,13.531579
06-059-0007,8/23/2018,33.83062,-117.93845,25,,16.604167
06-059-0007,8/24/2018,33.83062,-117.93845,23.7,,24.679167
06-059-0007,8/25/2018,33.83062,-117.93845,23.6,,28.1125
06-059-0007,8/26/2018,33.83062,-117.93845,23.6,,21.825
06-059-0007,8/27/2018,33.83062,-117.93845,23,,20.204167
06-059-0007,8/28/2018,33.83062,-117.93845,23.3,,13.729167
06-059-0007,8/29/2018,33.83062,-117.93845,24.6,,10.054167
06-059-0007,8/30/2018,33.83062,-117.93845,24.3,,12.025
06-059-0007,8/31/2018,33.83062,-117.93845,23.2,,15.775
06-059-0007,9/1/2018,33.83062,-117.93845,22.7,,16.0125
06-059-0007,9/2/2018,33.83062,-117.93845,22.4,,12.608333
06-059-0007,9/3/2018,33.83062,-117.93845,23.1,,11.508333
06-059-0007,9/4/2018,33.83062,-117.93845,23.1,,12.05
06-059-0007,9/5/2018,33.83062,-117.93845,23.3,,9.666667
06-059-0007,9/6/2018,33.83062,-117.93845,22.4,,10.791667
06-059-0007,9/7/2018,33.83062,-117.93845,23.1,,17.208333
06-059-0007,9/8/2018,33.83062,-117.93845,24.3,,23.55
06-059-0007,9/9/2018,33.83062,-117.93845,23.2,,15.754167
06-059-0007,9/13/2018,33.83062,-117.93845,23.9,,16.270833
06-059-0007,9/14/2018,33.83062,-117.93845,25.2,,13.166667
06-059-0007,9/15/2018,33.83062,-117.93845,24.4,,12.2375
06-059-0007,9/16/2018,33.83062,-117.93845,23.7,,10.125
06-059-0007,9/17/2018,33.83062,-117.93845,23.5,,9.5375
06-059-0007,9/18/2018,33.83062,-117.93845,22.3,,10.6125
06-059-0007,9/19/2018,33.83062,-117.93845,21.7,,12.290476
06-059-0007,9/20/2018,33.83062,-117.93845,21.8,,13.838095
06-059-0007,9/21/2018,33.83062,-117.93845,22.7,,16.429167
06-059-0007,9/22/2018,33.83062,-117.93845,23.5,,14.633333
06-059-0007,9/23/2018,33.83062,-117.93845,22.7,,9.229167
06-059-0007,9/24/2018,33.83062,-117.93845,21.2,,8.133333
06-059-0007,9/25/2018,33.83062,-117.93845,21,,15.770833
06-059-0007,9/26/2018,33.83062,-117.93845,21.5,,18.358333
06-059-0007,9/27/2018,33.83062,-117.93845,20.5,,20.016667
06-059-0007,9/28/2018,33.83062,-117.93845,20.6,,14.95
06-059-0007,9/29/2018,33.83062,-117.93845,20.3,,9.270833
06-059-0007,9/30/2018,33.83062,-117.93845,20.6,,12.1875
06-059-0007,10/1/2018,33.83062,-117.93845,24.8,,8.920833
06-059-0007,10/2/2018,33.83062,-117.93845,21.9,,6.520833
06-059-0007,10/3/2018,33.83062,-117.93845,21.1,,4.929167
06-059-0007,10/4/2018,33.83062,-117.93845,20.6,,3.708333
06-059-0007,10/5/2018,33.83062,-117.93845,20.3,,6.2125
06-059-0007,10/6/2018,33.83062,-117.93845,20.9,,7.620833
06-059-0007,10/7/2018,33.83062,-117.93845,20.9,,9.029167
06-059-0007,10/8/2018,33.83062,-117.93845,20.7,,9.7125
06-059-0007,10/9/2018,33.83062,-117.93845,20.5,,9.116667
06-059-0007,10/10/2018,33.83062,-117.93845,19.9,,9.191667
06-059-0007,10/11/2018,33.83062,-117.93845,19.7,,6.528571
06-059-0007,10/12/2018,33.83062,-117.93845,20.5,,8.433333
06-059-0007,10/13/2018,33.83062,-117.93845,18.3,,5.7875
06-059-0007,10/14/2018,33.83062,-117.93845,19.3,,8.925
06-059-0007,10/15/2018,33.83062,-117.93845,21,,5.03913
06-059-0007,10/16/2018,33.83062,-117.93845,19.8,,5.395833
06-059-0007,10/17/2018,33.83062,-117.93845,20.3,,7.5625
06-059-0007,10/18/2018,33.83062,-117.93845,21.4,,7.691667
06-059-0007,10/19/2018,33.83062,-117.93845,23.2,,6.583333
06-059-0007,10/20/2018,33.83062,-117.93845,23.8,,6.65
06-059-0007,10/21/2018,33.83062,-117.93845,20.7,,8.7625
06-059-0007,10/22/2018,33.83062,-117.93845,20.3,,11.908333
06-059-0007,10/23/2018,33.83062,-117.93845,20.3,,18.579167
06-059-0007,10/24/2018,33.83062,-117.93845,20.3,,15.466667
06-059-0007,10/25/2018,33.83062,-117.93845,20.7,,16.391667
06-059-0007,10/26/2018,33.83062,-117.93845,21.5,,22.9625
06-059-0007,10/27/2018,33.83062,-117.93845,20.7,,21.4125
06-059-0007,10/28/2018,33.83062,-117.93845,18.7,,24.683333
06-059-0007,10/29/2018,33.83062,-117.93845,18.6,,19.3625
06-059-0007,10/30/2018,33.83062,-117.93845,19.8,,14.333333
06-059-0007,10/31/2018,33.83062,-117.93845,20.2,,14.429167
06-059-0007,11/1/2018,33.83062,-117.93845,20.3,,12.529167
06-059-0007,11/2/2018,33.83062,-117.93845,22.4,,11.525
06-059-0007,11/3/2018,33.83062,-117.93845,21.1,,13.925
06-059-0007,11/4/2018,33.83062,-117.93845,20.2,,15.566667
06-059-0007,11/5/2018,33.83062,-117.93845,19,,11.754167
06-059-0007,11/6/2018,33.83062,-117.93845,19.6,,9.9875
06-059-0007,11/7/2018,33.83062,-117.93845,18.8,,13.336364
06-059-0007,11/8/2018,33.83062,-117.93845,19.5,,19.020833
06-059-0007,11/9/2018,33.83062,-117.93845,22.6,,4.5875
06-059-0007,11/10/2018,33.83062,-117.93845,17.4,,8.229167
06-059-0007,11/11/2018,33.83062,-117.93845,16.9,,20.204167
06-059-0007,11/12/2018,33.83062,-117.93845,18.3,,3.408333
06-059-0007,11/13/2018,33.83062,-117.93845,20.6,,2.404167
06-059-0007,11/14/2018,33.83062,-117.93845,21.5,,5.2375
06-059-0007,11/15/2018,33.83062,-117.93845,18.4,,7.375
06-059-0007,11/16/2018,33.83062,-117.93845,17.1,,12.041667
06-059-0007,11/17/2018,33.83062,-117.93845,16.7,,14.7125
06-059-0007,11/18/2018,33.83062,-117.93845,17.3,,28.595833
06-059-0007,11/19/2018,33.83062,-117.93845,16.2,,28.325
06-059-0007,11/20/2018,33.83062,-117.93845,16,,25.358333
06-059-0007,11/21/2018,33.83062,-117.93845,16.7,,18.116667
06-059-0007,11/22/2018,33.83062,-117.93845,16.9,,8.216667
06-059-0007,11/23/2018,33.83062,-117.93845,16.8,,7.483333
06-059-0007,11/24/2018,33.83062,-117.93845,16.8,,10.2375
06-059-0007,11/25/2018,33.83062,-117.93845,17.5,,12.925
06-059-0007,11/26/2018,33.83062,-117.93845,18.2,,5.241667
06-059-0007,11/27/2018,33.83062,-117.93845,16.6,,9.025
06-059-0007,11/28/2018,33.83062,-117.93845,16.4,,6.095652
06-059-0007,11/29/2018,33.83062,-117.93845,15.3,,1.77619
06-059-0007,11/30/2018,33.83062,-117.93845,15.3,,9.0625
06-059-0007,12/1/2018,33.83062,-117.93845,13.7,,8.933333
06-059-0007,12/2/2018,33.83062,-117.93845,13.1,,7.645833
06-059-0007,12/3/2018,33.83062,-117.93845,13.9,,6.9875
06-059-0007,12/4/2018,33.83062,-117.93845,15.5,,2.3
06-059-0007,12/5/2018,33.83062,-117.93845,12.5,,3.841667
06-059-0007,12/6/2018,33.83062,-117.93845,13.4,,1.833333
06-059-0007,12/7/2018,33.83062,-117.93845,15.7,,4.7125
06-059-0007,12/8/2018,33.83062,-117.93845,14.6,,12.595833
06-059-0007,12/9/2018,33.83062,-117.93845,15.3,,16.4125
06-059-0007,12/10/2018,33.83062,-117.93845,14.8,,22.9
06-059-0007,12/11/2018,33.83062,-117.93845,15.2,,19.766667
06-059-0007,12/12/2018,33.83062,-117.93845,14.1,,16.841667
06-059-0007,12/13/2018,33.83062,-117.93845,15.8,,13.766667
06-059-0007,12/14/2018,33.83062,-117.93845,14.8,,15.95
06-059-0007,12/15/2018,33.83062,-117.93845,14.6,,15.591667
06-059-0007,12/16/2018,33.83062,-117.93845,13.6,,15.904167
06-059-0007,12/17/2018,33.83062,-117.93845,15.7,,10.370833
06-059-0007,12/18/2018,33.83062,-117.93845,16,,9.979167
06-059-0007,12/19/2018,33.83062,-117.93845,15.5,,19.854167
06-059-0007,12/20/2018,33.83062,-117.93845,15.1,,20.133333
06-059-0007,12/21/2018,33.83062,-117.93845,15.5,,17.754167
06-059-0007,12/22/2018,33.83062,-117.93845,14.1,,21.045833
06-059-0007,12/23/2018,33.83062,-117.93845,13.7,,37.475
06-059-0007,12/24/2018,33.83062,-117.93845,14.7,,44.095833
06-059-0007,12/25/2018,33.83062,-117.93845,15.5,,4.545833
06-059-0007,12/26/2018,33.83062,-117.93845,12.7,,10.45
06-059-0007,12/27/2018,33.83062,-117.93845,13.2,,7.375
06-059-0007,12/28/2018,33.83062,-117.93845,11.1,,1.820833
06-059-0007,12/29/2018,33.83062,-117.93845,9.9,,9.479167
06-059-0007,12/30/2018,33.83062,-117.93845,11.1,,9.495833
06-059-0007,12/31/2018,33.83062,-117.93845,12.7,,6.5
06-059-0007,1/1/2019,33.83062,-117.93845,11.8,,0.8
06-059-0007,1/2/2019,33.83062,-117.93845,10.5,,6.8
06-059-0007,1/3/2019,33.83062,-117.93845,11.1,,10.5
06-059-0007,1/4/2019,33.83062,-117.93845,10.8,,14.5
06-059-0007,1/5/2019,33.83062,-117.93845,12,,13.6
06-059-0007,1/6/2019,33.83062,-117.93845,12.4,,8.1
06-059-0007,1/7/2019,33.83062,-117.93845,13.4,,6.4
06-059-0007,1/8/2019,33.83062,-117.93845,15,,6.6
06-059-0007,1/9/2019,33.83062,-117.93845,13.6,,14.4
06-059-0007,1/10/2019,33.83062,-117.93845,13.6,,14.8
06-059-0007,1/12/2019,33.83062,-117.93845,12.8,,6.2
06-059-0007,1/13/2019,33.83062,-117.93845,12.3,,10.5
06-059-0007,1/14/2019,33.83062,-117.93845,12.8,,4.9
06-059-0007,1/15/2019,33.83062,-117.93845,13,,4.3
06-059-0007,1/16/2019,33.83062,-117.93845,14.8,,1.9
06-059-0007,1/17/2019,33.83062,-117.93845,16.1,,2.7
06-059-0007,1/18/2019,33.83062,-117.93845,15.2,,10.2
06-059-0007,1/19/2019,33.83062,-117.93845,16.6,,10.6
06-059-0007,1/20/2019,33.83062,-117.93845,16,,4.1
06-059-0007,1/21/2019,33.83062,-117.93845,14.5,,2.1
06-059-0007,1/22/2019,33.83062,-117.93845,12.8,,2.8
06-059-0007,1/23/2019,33.83062,-117.93845,12.9,,5.1
06-059-0007,1/24/2019,33.83062,-117.93845,15.1,,8.5
06-059-0007,1/25/2019,33.83062,-117.93845,17.4,,4.6
06-059-0007,1/26/2019,33.83062,-117.93845,19.3,,3.7
06-059-0007,1/27/2019,33.83062,-117.93845,16.1,,10.2
06-059-0007,1/28/2019,33.83062,-117.93845,15.4,,21.2
06-059-0007,1/29/2019,33.83062,-117.93845,16,,20.6
06-059-0007,1/30/2019,33.83062,-117.93845,15.4,,14.6
06-059-0007,1/31/2019,33.83062,-117.93845,13.8,,10.2
06-059-0007,2/1/2019,33.83062,-117.93845,13.7,,5.5
06-059-0007,2/2/2019,33.83062,-117.93845,13.6,,3.8
06-059-0007,2/3/2019,33.83062,-117.93845,12.5,,3.4
06-059-0007,2/4/2019,33.83062,-117.93845,13,,1.7
06-059-0007,2/5/2019,33.83062,-117.93845,10.9,,1.1
06-059-0007,2/6/2019,33.83062,-117.93845,9.2,,3.1
06-059-0007,2/7/2019,33.83062,-117.93845,10.2,,6.7
06-059-0007,2/8/2019,33.83062,-117.93845,10.9,,8.2
06-059-0007,2/9/2019,33.83062,-117.93845,11.5,,7.9
06-059-0007,2/10/2019,33.83062,-117.93845,10.4,,5.1
06-059-0007,2/11/2019,33.83062,-117.93845,9.5,,5.6
06-059-0007,2/12/2019,33.83062,-117.93845,12.3,,4.5
06-059-0007,2/13/2019,33.83062,-117.93845,13,,4
06-059-0007,2/14/2019,33.83062,-117.93845,14.8,,3.5
06-059-0007,2/15/2019,33.83062,-117.93845,12.6,,5
06-059-0007,2/16/2019,33.83062,-117.93845,12.4,,2.6
06-059-0007,2/17/2019,33.83062,-117.93845,10.6,,3.7
06-059-0007,2/18/2019,33.83062,-117.93845,9,,4.6
06-059-0007,2/19/2019,33.83062,-117.93845,8.9,,6.7
06-059-0007,2/20/2019,33.83062,-117.93845,9.6,,5.4
06-059-0007,2/21/2019,33.83062,-117.93845,8.9,,4
06-059-0007,2/22/2019,33.83062,-117.93845,9.5,,8
06-059-0007,3/2/2019,33.83062,-117.93845,15.1,,4.1
06-059-0007,3/3/2019,33.83062,-117.93845,15.2,,2.2
06-059-0007,3/4/2019,33.83062,-117.93845,14.3,,3.2
06-059-0007,3/5/2019,33.83062,-117.93845,14.2,,9
06-059-0007,3/6/2019,33.83062,-117.93845,15,,6.5
06-059-0007,3/7/2019,33.83062,-117.93845,14.3,,3.8
06-059-0007,3/8/2019,33.83062,-117.93845,12.6,,2.8
06-059-0007,3/9/2019,33.83062,-117.93845,12.4,,3.6
06-059-0007,3/10/2019,33.83062,-117.93845,12.3,,2.2
06-059-0007,3/11/2019,33.83062,-117.93845,13.7,,5.6
06-059-0007,3/12/2019,33.83062,-117.93845,15.1,,6.7
06-059-0007,3/13/2019,33.83062,-117.93845,14.3,,8.8
06-059-0007,3/14/2019,33.83062,-117.93845,16.9,,2.2
06-059-0007,3/16/2019,33.83062,-117.93845,19.1,,3.1
06-059-0007,3/17/2019,33.83062,-117.93845,20.1,,5.8
06-059-0007,3/18/2019,33.83062,-117.93845,17.7,,8.9
06-059-0007,3/19/2019,33.83062,-117.93845,15.4,,11
06-059-0007,3/20/2019,33.83062,-117.93845,15.8,,5.4
06-059-0007,3/21/2019,33.83062,-117.93845,13.1,,4.3
06-059-0007,3/22/2019,33.83062,-117.93845,14.1,,6.4
06-059-0007,3/23/2019,33.83062,-117.93845,15.3,,5.2
06-059-0007,3/24/2019,33.83062,-117.93845,16.6,,6.3
06-059-0007,3/25/2019,33.83062,-117.93845,16.8,,12.7
06-059-0007,3/26/2019,33.83062,-117.93845,16.3,,12.6
06-059-0007,3/27/2019,33.83062,-117.93845,17,,5.4
06-059-0007,3/28/2019,33.83062,-117.93845,17,,3.8
06-059-0007,3/29/2019,33.83062,-117.93845,16.4,,8
06-059-0007,3/30/2019,33.83062,-117.93845,19,,11.4
06-059-0007,3/31/2019,33.83062,-117.93845,20.4,,7.5
06-059-0007,4/1/2019,33.83062,-117.93845,21.4,,7.8
06-059-0007,4/2/2019,33.83062,-117.93845,17.2,,8.1
06-059-0007,4/3/2019,33.83062,-117.93845,16.4,,2
06-059-0007,4/4/2019,33.83062,-117.93845,16.3,,1
06-059-0007,4/5/2019,33.83062,-117.93845,16.8,,1.5
06-059-0007,4/6/2019,33.83062,-117.93845,17.3,,3
06-059-0007,4/7/2019,33.83062,-117.93845,19.9,,8.6
06-059-0007,4/8/2019,33.83062,-117.93845,22.3,,10.6
06-059-0007,4/9/2019,33.83062,-117.93845,20.7,,9.3
06-059-0007,4/10/2019,33.83062,-117.93845,20.1,,4.5
06-059-0007,4/11/2019,33.83062,-117.93845,16.9,,8.3
06-059-0007,4/12/2019,33.83062,-117.93845,17.6,,8.6
06-059-0007,4/13/2019,33.83062,-117.93845,19.1,,8.9
06-059-0007,4/14/2019,33.83062,-117.93845,18.5,,9.8
06-059-0007,4/15/2019,33.83062,-117.93845,15.1,,9.9
06-059-0007,4/16/2019,33.83062,-117.93845,16.1,,5.6
06-059-0007,4/17/2019,33.83062,-117.93845,17.8,,7.7
06-059-0007,4/18/2019,33.83062,-117.93845,20.7,,12.4
06-059-0007,4/19/2019,33.83062,-117.93845,17.8,,12
06-059-0007,4/20/2019,33.83062,-117.93845,16,,3.7
06-059-0007,4/21/2019,33.83062,-117.93845,16.8,,4.8
06-059-0007,4/22/2019,33.83062,-117.93845,17.3,,7.1
06-059-0007,4/23/2019,33.83062,-117.93845,18.5,,13
06-059-0007,4/24/2019,33.83062,-117.93845,18.7,,12.2
06-059-0007,4/25/2019,33.83062,-117.93845,18.7,,8.7
06-059-0007,4/26/2019,33.83062,-117.93845,17.6,,6.7
06-059-0007,4/27/2019,33.83062,-117.93845,17.3,,6.5
06-059-0007,4/28/2019,33.83062,-117.93845,17.4,,5.6
06-059-0007,4/29/2019,33.83062,-117.93845,16.4,,4.3
06-059-0007,4/30/2019,33.83062,-117.93845,16.7,,3.8
06-059-0007,5/1/2019,33.83062,-117.93845,17,,7.6
06-059-0007,5/2/2019,33.83062,-117.93845,17.5,,10.7
06-059-0007,5/3/2019,33.83062,-117.93845,18.1,,12.3
06-059-0007,5/4/2019,33.83062,-117.93845,18.3,,11.4
06-059-0007,5/5/2019,33.83062,-117.93845,17.9,,9
06-059-0007,5/6/2019,33.83062,-117.93845,17.9,,2.8
06-059-0007,5/7/2019,33.83062,-117.93845,17.2,,0.7
06-059-0007,5/8/2019,33.83062,-117.93845,17.1,,2.3
06-059-0007,5/9/2019,33.83062,-117.93845,17.2,,0.5
